latitude,longitude,elevation,slope,clay_percentage,aspect,aspect_sin,aspect_cos,clay_percent,sand_percent,silt_percent,bulk_density,shear_stress_factor,isric_fetched
25.22,93.11,586.0,13.8,35.6,180.0,0.0,-1.0,35.6,29.4,34.9,1.175,0.203,False
25.22,93.12,497.0,16.6,35.7,270.0,-1.0,-0.0,35.7,29.3,35.0,1.175,0.2431,False
25.22,93.13,434.0,25.7,35.8,270.0,-1.0,-0.0,35.8,29.2,35.0,1.176,0.3688,False
25.22,93.14,531.0,12.1,35.8,312.1,-0.742,0.6704,35.8,29.1,35.1,1.176,0.1782,False
25.22,93.15,488.0,10.7,35.9,47.9,0.742,0.6704,35.9,29.1,35.1,1.177,0.1577,False
25.22,93.16,452.0,9.3,35.9,47.9,0.742,0.6704,35.9,29.1,35.1,1.177,0.1373,False
25.22,93.17,410.0,13.9,35.8,227.9,-0.742,-0.6704,35.8,29.1,35.1,1.177,0.2041,False
25.22,93.18,497.0,21.4,35.8,180.0,0.0,-1.0,35.8,29.1,35.1,1.177,0.31,False
25.22,93.19,676.0,23.1,35.7,270.0,-1.0,-0.0,35.7,29.2,35.1,1.177,0.3333,False
25.22,93.2,599.0,18.9,35.7,180.0,0.0,-1.0,35.7,29.3,35.1,1.178,0.275,False
25.22,93.21,755.0,18.9,35.6,180.0,0.0,-1.0,35.6,29.3,35.1,1.178,0.275,False
25.23,92.49,878.0,27.4,33.0,0.0,0.0,1.0,33.0,33.3,33.7,1.167,0.3943,False
25.23,92.5,641.0,28.2,33.0,47.9,0.742,0.6704,33.0,33.3,33.7,1.167,0.4049,False
25.23,92.51,769.0,22.0,33.0,47.9,0.742,0.6704,33.0,33.4,33.6,1.166,0.3213,False
25.23,92.52,726.0,24.7,33.0,90.0,1.0,0.0,33.0,33.4,33.6,1.166,0.3584,False
25.23,92.53,596.0,24.5,33.0,47.9,0.742,0.6704,33.0,33.4,33.6,1.165,0.356,False
25.23,92.54,637.0,22.0,33.0,0.0,0.0,1.0,33.0,33.5,33.5,1.165,0.3216,False
25.23,92.55,453.0,33.7,33.1,227.9,-0.742,-0.6704,33.1,33.5,33.5,1.164,0.4767,False
25.23,92.56,669.0,35.1,33.1,180.0,0.0,-1.0,33.1,33.5,33.4,1.164,0.494,False
25.23,92.57,990.0,35.1,33.1,180.0,0.0,-1.0,33.1,33.6,33.4,1.163,0.4944,False
25.23,92.58,1178.0,39.4,33.1,90.0,1.0,0.0,33.1,33.6,33.3,1.162,0.5462,False
25.23,92.59,892.0,52.0,33.1,90.0,1.0,0.0,33.1,33.6,33.3,1.162,0.6782,False
25.23,92.6,1339.0,44.4,33.1,180.0,0.0,-1.0,33.1,33.7,33.2,1.161,0.6026,False
25.23,92.61,1301.0,11.5,33.1,90.0,1.0,0.0,33.1,33.7,33.1,1.16,0.1719,False
25.23,92.62,1305.0,15.8,33.2,227.9,-0.742,-0.6704,33.2,33.8,33.1,1.16,0.2347,False
25.23,92.63,1321.0,19.3,33.2,270.0,-1.0,-0.0,33.2,33.8,33.0,1.159,0.2852,False
25.23,92.64,1459.0,28.0,33.2,270.0,-1.0,-0.0,33.2,33.9,32.9,1.158,0.4054,False
25.23,92.65,1334.0,20.9,33.3,270.0,-1.0,-0.0,33.3,33.9,32.8,1.157,0.3083,False
25.23,92.66,1313.0,16.6,33.3,90.0,1.0,0.0,33.3,34.0,32.7,1.156,0.2471,False
25.23,92.67,1271.0,14.1,33.3,270.0,-1.0,-0.0,33.3,34.0,32.6,1.156,0.2107,False
25.23,92.68,1161.0,13.6,33.4,0.0,0.0,1.0,33.4,34.1,32.5,1.155,0.2036,False
25.23,92.69,1189.0,10.2,33.4,90.0,1.0,0.0,33.4,34.2,32.4,1.154,0.1535,False
25.23,92.7,1167.0,9.4,33.4,47.9,0.742,0.6704,33.4,34.2,32.3,1.154,0.1415,False
25.23,92.71,1147.0,12.1,33.5,227.9,-0.742,-0.6704,33.5,34.3,32.2,1.153,0.1818,False
25.23,92.72,1189.0,24.0,33.5,227.9,-0.742,-0.6704,33.5,34.4,32.1,1.152,0.3531,False
25.23,92.73,1298.0,21.0,33.6,270.0,-1.0,-0.0,33.6,34.4,32.0,1.152,0.3111,False
25.23,92.74,1276.0,18.5,33.6,270.0,-1.0,-0.0,33.6,34.5,31.9,1.152,0.2754,False
25.23,92.75,1375.0,25.3,33.6,270.0,-1.0,-0.0,33.6,34.5,31.9,1.151,0.3713,False
25.23,92.76,1248.0,24.7,33.6,0.0,0.0,1.0,33.6,34.5,31.9,1.151,0.363,False
25.23,92.77,1038.0,24.7,33.6,0.0,0.0,1.0,33.6,34.5,31.9,1.152,0.3627,False
25.23,92.78,971.0,23.7,33.6,90.0,1.0,0.0,33.6,34.4,32.0,1.152,0.3489,False
25.23,92.79,1124.0,18.5,33.5,180.0,0.0,-1.0,33.5,34.3,32.2,1.152,0.2754,False
25.23,92.8,1138.0,16.7,33.5,90.0,1.0,0.0,33.5,34.2,32.3,1.153,0.2492,False
25.23,92.81,1232.0,19.8,33.5,132.1,0.742,-0.6704,33.5,34.0,32.5,1.154,0.2935,False
25.23,92.82,1104.0,22.9,33.4,0.0,0.0,1.0,33.4,33.9,32.7,1.155,0.3369,False
25.23,92.83,911.0,22.9,33.4,0.0,0.0,1.0,33.4,33.7,32.9,1.156,0.3366,False
25.23,92.84,979.0,24.3,33.4,270.0,-1.0,-0.0,33.4,33.5,33.1,1.157,0.3557,False
25.23,92.85,864.0,18.2,33.4,47.9,0.742,0.6704,33.4,33.3,33.3,1.158,0.2697,False
25.23,92.86,797.0,17.5,33.4,0.0,0.0,1.0,33.4,33.1,33.4,1.159,0.2595,False
25.23,92.87,653.0,22.8,33.5,180.0,0.0,-1.0,33.5,33.0,33.6,1.16,0.3341,False
25.23,92.88,845.0,22.8,33.6,180.0,0.0,-1.0,33.6,32.8,33.7,1.162,0.3335,False
25.23,92.89,760.0,20.3,33.6,0.0,0.0,1.0,33.6,32.6,33.8,1.163,0.2983,False
25.23,92.9,591.0,20.3,33.8,0.0,0.0,1.0,33.8,32.3,33.9,1.164,0.2981,False
25.23,92.91,709.0,14.5,33.9,180.0,0.0,-1.0,33.9,32.1,34.0,1.165,0.2149,False
25.23,92.92,817.0,13.3,34.0,180.0,0.0,-1.0,34.0,31.9,34.1,1.166,0.1973,False
25.23,92.93,722.0,13.1,34.2,90.0,1.0,0.0,34.2,31.7,34.1,1.167,0.1942,False
25.23,92.94,760.0,14.6,34.3,90.0,1.0,0.0,34.3,31.5,34.2,1.168,0.2158,False
25.23,92.95,802.0,14.3,34.5,132.1,0.742,-0.6704,34.5,31.3,34.2,1.169,0.2113,False
25.23,92.96,765.0,14.9,34.6,312.1,-0.742,0.6704,34.6,31.2,34.2,1.17,0.2198,False
25.23,92.97,669.0,18.1,34.7,312.1,-0.742,0.6704,34.7,31.0,34.2,1.17,0.2655,False
25.23,92.98,669.0,23.7,34.8,270.0,-1.0,-0.0,34.8,31.0,34.2,1.17,0.3435,False
25.23,92.99,676.0,22.5,34.9,270.0,-1.0,-0.0,34.9,30.9,34.2,1.17,0.3271,False
25.23,93.0,563.0,30.4,34.9,0.0,0.0,1.0,34.9,30.9,34.2,1.17,0.4325,False
25.23,93.01,295.0,30.4,34.9,0.0,0.0,1.0,34.9,30.9,34.2,1.17,0.4325,False
25.23,93.02,554.0,29.6,34.9,180.0,0.0,-1.0,34.9,30.9,34.2,1.17,0.4222,False
25.23,93.03,474.0,21.7,34.9,270.0,-1.0,-0.0,34.9,30.8,34.3,1.171,0.3158,False
25.23,93.04,590.0,14.4,34.9,312.1,-0.742,0.6704,34.9,30.7,34.4,1.171,0.2124,False
25.23,93.05,501.0,16.1,35.0,0.0,0.0,1.0,35.0,30.5,34.5,1.171,0.2368,False
25.23,93.06,369.0,16.1,35.1,0.0,0.0,1.0,35.1,30.3,34.6,1.172,0.2366,False
25.23,93.07,482.0,14.8,35.2,0.0,0.0,1.0,35.2,30.1,34.6,1.172,0.218,False
25.23,93.08,361.0,24.9,35.4,270.0,-1.0,-0.0,35.4,29.9,34.7,1.173,0.3589,False
25.23,93.09,421.0,24.0,35.5,180.0,0.0,-1.0,35.5,29.7,34.8,1.173,0.3467,False
25.23,93.1,624.0,25.4,35.7,132.1,0.742,-0.6704,35.7,29.5,34.9,1.174,0.3654,False
25.23,93.11,531.0,16.9,35.8,270.0,-1.0,-0.0,35.8,29.3,34.9,1.175,0.2474,False
25.23,93.12,549.0,14.1,35.9,227.9,-0.742,-0.6704,35.9,29.1,35.0,1.175,0.2073,False
25.23,93.13,504.0,13.9,35.9,180.0,0.0,-1.0,35.9,29.0,35.1,1.176,0.2043,False
25.23,93.14,617.0,15.1,36.0,132.1,0.742,-0.6704,36.0,28.9,35.1,1.177,0.2213,False
25.23,93.15,564.0,18.0,36.0,0.0,0.0,1.0,36.0,28.9,35.1,1.177,0.2625,False
25.23,93.16,416.0,18.0,36.0,0.0,0.0,1.0,36.0,28.9,35.1,1.177,0.2625,False
25.23,93.17,438.0,8.3,35.9,47.9,0.742,0.6704,35.9,28.9,35.1,1.177,0.1226,False
25.23,93.18,443.0,18.9,35.9,227.9,-0.742,-0.6704,35.9,29.0,35.1,1.178,0.275,False
25.23,93.19,461.0,23.1,35.8,270.0,-1.0,-0.0,35.8,29.1,35.1,1.178,0.3331,False
25.23,93.2,530.0,18.3,35.7,227.9,-0.742,-0.6704,35.7,29.2,35.1,1.178,0.2665,False
25.23,93.21,623.0,14.7,35.7,270.0,-1.0,-0.0,35.7,29.2,35.1,1.178,0.2154,False
25.24,92.49,1006.0,28.2,33.0,47.9,0.742,0.6704,33.0,33.3,33.7,1.168,0.4046,False
25.24,92.5,822.0,29.8,33.0,132.1,0.742,-0.6704,33.0,33.3,33.7,1.167,0.4259,False
25.24,92.51,912.0,30.7,33.0,90.0,1.0,0.0,33.0,33.3,33.7,1.167,0.4375,False
25.24,92.52,906.0,31.5,33.0,90.0,1.0,0.0,33.0,33.4,33.6,1.166,0.4481,False
25.24,92.53,788.0,32.1,33.0,47.9,0.742,0.6704,33.0,33.4,33.6,1.166,0.4557,False
25.24,92.54,803.0,27.2,33.0,47.9,0.742,0.6704,33.0,33.4,33.5,1.165,0.3924,False
25.24,92.55,692.0,25.3,33.0,90.0,1.0,0.0,33.0,33.5,33.5,1.165,0.3668,False
25.24,92.56,576.0,31.3,33.1,227.9,-0.742,-0.6704,33.1,33.5,33.5,1.164,0.4463,False
25.24,92.57,797.0,49.3,33.1,180.0,0.0,-1.0,33.1,33.5,33.4,1.164,0.6513,False
25.24,92.58,1327.0,49.3,33.1,180.0,0.0,-1.0,33.1,33.6,33.4,1.163,0.6519,False
25.24,92.59,1553.0,52.0,33.1,90.0,1.0,0.0,33.1,33.6,33.3,1.163,0.6776,False
25.24,92.6,1247.0,33.8,33.1,0.0,0.0,1.0,33.1,33.6,33.2,1.162,0.4787,False
25.24,92.61,1404.0,19.0,33.1,180.0,0.0,-1.0,33.1,33.7,33.2,1.161,0.2804,False
25.24,92.62,1322.0,15.9,33.2,0.0,0.0,1.0,33.2,33.7,33.1,1.161,0.236,False
25.24,92.63,1192.0,21.4,33.2,227.9,-0.742,-0.6704,33.2,33.8,33.0,1.16,0.3145,False
25.24,92.64,1191.0,28.0,33.2,270.0,-1.0,-0.0,33.2,33.8,33.0,1.159,0.4051,False
25.24,92.65,1141.0,25.0,33.2,312.1,-0.742,0.6704,33.2,33.9,32.9,1.158,0.365,False
25.24,92.66,1200.0,17.7,33.3,90.0,1.0,0.0,33.3,33.9,32.8,1.158,0.2626,False
25.24,92.67,1144.0,17.7,33.3,47.9,0.742,0.6704,33.3,34.0,32.7,1.157,0.2628,False
25.24,92.68,1247.0,12.7,33.3,180.0,0.0,-1.0,33.3,34.0,32.6,1.156,0.1902,False
25.24,92.69,1280.0,10.2,33.4,90.0,1.0,0.0,33.4,34.1,32.5,1.155,0.1533,False
25.24,92.7,1216.0,12.5,33.4,312.1,-0.742,0.6704,33.4,34.2,32.4,1.155,0.1874,False
25.24,92.71,1121.0,11.8,33.4,0.0,0.0,1.0,33.4,34.2,32.3,1.154,0.1772,False
25.24,92.72,1190.0,13.8,33.5,180.0,0.0,-1.0,33.5,34.3,32.2,1.154,0.2067,False
25.24,92.73,1302.0,16.6,33.5,0.0,0.0,1.0,33.5,34.3,32.2,1.153,0.2478,False
25.24,92.74,1166.0,17.1,33.5,227.9,-0.742,-0.6704,33.5,34.4,32.1,1.153,0.255,False
25.24,92.75,1137.0,25.3,33.6,270.0,-1.0,-0.0,33.6,34.4,32.1,1.153,0.3706,False
25.24,92.76,1130.0,19.8,33.6,312.1,-0.742,0.6704,33.6,34.4,32.1,1.153,0.2938,False
25.24,92.77,1010.0,21.9,33.5,180.0,0.0,-1.0,33.5,34.3,32.1,1.153,0.3235,False
25.24,92.78,1193.0,23.7,33.5,90.0,1.0,0.0,33.5,34.2,32.2,1.153,0.3486,False
25.24,92.79,1177.0,16.8,33.5,132.1,0.742,-0.6704,33.5,34.1,32.3,1.154,0.2505,False
25.24,92.8,1235.0,13.4,33.5,270.0,-1.0,-0.0,33.5,34.0,32.5,1.154,0.2008,False
25.24,92.81,1203.0,16.7,33.4,0.0,0.0,1.0,33.4,33.9,32.7,1.155,0.2488,False
25.24,92.82,1066.0,18.2,33.4,0.0,0.0,1.0,33.4,33.7,32.8,1.156,0.2702,False
25.24,92.83,916.0,19.9,33.4,0.0,0.0,1.0,33.4,33.6,33.0,1.157,0.2942,False
25.24,92.84,751.0,25.0,33.4,47.9,0.742,0.6704,33.4,33.4,33.2,1.158,0.365,False
25.24,92.85,761.0,17.8,33.4,312.1,-0.742,0.6704,33.4,33.2,33.3,1.159,0.2638,False
25.24,92.86,832.0,27.4,33.5,0.0,0.0,1.0,33.5,33.0,33.5,1.16,0.3967,False
25.24,92.87,595.0,31.8,33.5,180.0,0.0,-1.0,33.5,32.9,33.6,1.162,0.4535,False
25.24,92.88,878.0,31.8,33.6,180.0,0.0,-1.0,33.6,32.7,33.7,1.163,0.4531,False
25.24,92.89,768.0,18.6,33.7,0.0,0.0,1.0,33.7,32.5,33.8,1.164,0.274,False
25.24,92.9,614.0,18.6,33.8,0.0,0.0,1.0,33.8,32.3,33.9,1.165,0.2738,False
25.24,92.91,727.0,13.9,33.9,180.0,0.0,-1.0,33.9,32.1,34.0,1.166,0.206,False
25.24,92.92,706.0,16.2,34.0,180.0,0.0,-1.0,34.0,31.9,34.1,1.167,0.2391,False
25.24,92.93,839.0,16.2,34.2,180.0,0.0,-1.0,34.2,31.7,34.1,1.168,0.2389,False
25.24,92.94,827.0,10.0,34.3,270.0,-1.0,-0.0,34.3,31.5,34.2,1.169,0.1485,False
25.24,92.95,763.0,10.7,34.5,312.1,-0.742,0.6704,34.5,31.3,34.2,1.169,0.1588,False
25.24,92.96,747.0,19.7,34.6,0.0,0.0,1.0,34.6,31.2,34.2,1.17,0.2881,False
25.24,92.97,584.0,19.7,34.7,0.0,0.0,1.0,34.7,31.1,34.2,1.17,0.2881,False
25.24,92.98,447.0,23.7,34.8,270.0,-1.0,-0.0,34.8,31.0,34.2,1.17,0.3435,False
25.24,92.99,467.0,22.5,34.8,270.0,-1.0,-0.0,34.8,30.9,34.2,1.17,0.3271,False
25.24,93.0,444.0,20.4,34.9,0.0,0.0,1.0,34.9,30.9,34.2,1.17,0.2979,False
25.24,93.01,274.0,23.0,34.9,312.1,-0.742,0.6704,34.9,30.9,34.2,1.17,0.334,False
25.24,93.02,381.0,25.0,34.9,132.1,0.742,-0.6704,34.9,30.9,34.3,1.17,0.3612,False
25.24,93.03,554.0,20.8,34.9,180.0,0.0,-1.0,34.9,30.8,34.3,1.171,0.3033,False
25.24,93.04,540.0,15.3,35.0,0.0,0.0,1.0,35.0,30.6,34.4,1.171,0.2253,False
25.24,93.05,415.0,15.3,35.1,0.0,0.0,1.0,35.1,30.4,34.5,1.172,0.2251,False
25.24,93.06,337.0,13.6,35.2,312.1,-0.742,0.6704,35.2,30.2,34.6,1.172,0.2006,False
25.24,93.07,400.0,9.9,35.3,0.0,0.0,1.0,35.3,30.0,34.7,1.172,0.1467,False
25.24,93.08,320.0,23.4,35.5,132.1,0.742,-0.6704,35.5,29.7,34.8,1.173,0.3386,False
25.24,93.09,492.0,20.7,35.6,180.0,0.0,-1.0,35.6,29.5,34.8,1.173,0.3013,False
25.24,93.1,564.0,22.2,35.8,0.0,0.0,1.0,35.8,29.3,34.9,1.174,0.3218,False
25.24,93.11,378.0,22.2,35.9,0.0,0.0,1.0,35.9,29.1,35.0,1.175,0.3216,False
25.24,93.12,563.0,22.1,36.0,180.0,0.0,-1.0,36.0,29.0,35.0,1.175,0.3202,False
25.24,93.13,489.0,14.1,36.0,180.0,0.0,-1.0,36.0,28.9,35.1,1.176,0.2072,False
25.24,93.14,604.0,14.1,36.1,180.0,0.0,-1.0,36.1,28.8,35.2,1.177,0.207,False
25.24,93.15,608.0,15.8,36.1,47.9,0.742,0.6704,36.1,28.7,35.2,1.177,0.2313,False
25.24,93.16,537.0,20.4,36.1,0.0,0.0,1.0,36.1,28.7,35.2,1.178,0.2959,False
25.24,93.17,367.0,20.4,36.0,0.0,0.0,1.0,36.0,28.8,35.2,1.178,0.2959,False
25.24,93.18,468.0,12.5,36.0,180.0,0.0,-1.0,36.0,28.9,35.2,1.178,0.1837,False
25.24,93.19,397.0,11.1,35.9,227.9,-0.742,-0.6704,35.9,29.0,35.1,1.178,0.1634,False
25.24,93.2,464.0,13.2,35.8,227.9,-0.742,-0.6704,35.8,29.1,35.1,1.178,0.1938,False
25.24,93.21,531.0,10.3,35.7,270.0,-1.0,-0.0,35.7,29.2,35.1,1.178,0.1518,False
25.25,92.49,919.0,22.7,33.0,180.0,0.0,-1.0,33.0,33.3,33.8,1.168,0.3304,False
25.25,92.5,1110.0,29.7,33.0,90.0,1.0,0.0,33.0,33.3,33.7,1.168,0.4242,False
25.25,92.51,1211.0,30.7,33.0,90.0,1.0,0.0,33.0,33.3,33.7,1.168,0.4371,False
25.25,92.52,1215.0,32.1,33.0,47.9,0.742,0.6704,33.0,33.3,33.7,1.167,0.4554,False
25.25,92.53,971.0,28.1,33.0,0.0,0.0,1.0,33.0,33.4,33.6,1.167,0.4036,False
25.25,92.54,1014.0,32.1,33.0,0.0,0.0,1.0,33.0,33.4,33.6,1.166,0.4557,False
25.25,92.55,728.0,40.1,33.0,47.9,0.742,0.6704,33.0,33.4,33.5,1.166,0.5524,False
25.25,92.56,658.0,36.8,33.0,90.0,1.0,0.0,33.0,33.5,33.5,1.165,0.5142,False
25.25,92.57,901.0,40.6,33.0,180.0,0.0,-1.0,33.0,33.5,33.5,1.165,0.5586,False
25.25,92.58,1292.0,40.6,33.1,180.0,0.0,-1.0,33.1,33.5,33.4,1.164,0.5591,False
25.25,92.59,1535.0,28.0,33.1,180.0,0.0,-1.0,33.1,33.6,33.4,1.164,0.4033,False
25.25,92.6,1514.0,28.1,33.1,0.0,0.0,1.0,33.1,33.6,33.3,1.163,0.405,False
25.25,92.61,1270.0,28.1,33.1,0.0,0.0,1.0,33.1,33.6,33.2,1.162,0.4053,False
25.25,92.62,1224.0,14.9,33.1,90.0,1.0,0.0,33.1,33.7,33.2,1.162,0.2213,False
25.25,92.63,1205.0,14.4,33.2,90.0,1.0,0.0,33.2,33.7,33.1,1.161,0.2142,False
25.25,92.64,1230.0,8.8,33.2,47.9,0.742,0.6704,33.2,33.8,33.0,1.16,0.1319,False
25.25,92.65,1294.0,16.9,33.2,90.0,1.0,0.0,33.2,33.8,33.0,1.16,0.2506,False
25.25,92.66,1361.0,17.9,33.2,132.1,0.742,-0.6704,33.2,33.9,32.9,1.159,0.2652,False
25.25,92.67,1258.0,16.1,33.3,90.0,1.0,0.0,33.3,33.9,32.8,1.158,0.2395,False
25.25,92.68,1358.0,19.2,33.3,0.0,0.0,1.0,33.3,34.0,32.7,1.157,0.2842,False
25.25,92.69,1199.0,19.2,33.3,0.0,0.0,1.0,33.3,34.0,32.6,1.157,0.2842,False
25.25,92.7,1188.0,15.1,33.4,0.0,0.0,1.0,33.4,34.1,32.6,1.156,0.2253,False
25.25,92.71,1065.0,18.5,33.4,47.9,0.742,0.6704,33.4,34.1,32.5,1.155,0.2747,False
25.25,92.72,1215.0,18.2,33.4,180.0,0.0,-1.0,33.4,34.2,32.4,1.155,0.2704,False
25.25,92.73,1173.0,14.3,33.5,270.0,-1.0,-0.0,33.5,34.2,32.3,1.154,0.214,False
25.25,92.74,1233.0,8.0,33.5,47.9,0.742,0.6704,33.5,34.2,32.3,1.154,0.1206,False
25.25,92.75,1195.0,14.3,33.5,0.0,0.0,1.0,33.5,34.2,32.3,1.154,0.214,False
25.25,92.76,1079.0,20.0,33.5,0.0,0.0,1.0,33.5,34.2,32.3,1.154,0.2964,False
25.25,92.77,913.0,22.4,33.5,227.9,-0.742,-0.6704,33.5,34.2,32.3,1.154,0.3302,False
25.25,92.78,1097.0,22.0,33.5,180.0,0.0,-1.0,33.5,34.1,32.4,1.155,0.3243,False
25.25,92.79,1202.0,14.6,33.5,227.9,-0.742,-0.6704,33.5,34.0,32.5,1.155,0.2182,False
25.25,92.8,1115.0,13.4,33.5,270.0,-1.0,-0.0,33.5,33.9,32.6,1.156,0.2005,False
25.25,92.81,1175.0,13.0,33.4,0.0,0.0,1.0,33.4,33.8,32.8,1.156,0.1946,False
25.25,92.82,1070.0,19.1,33.4,312.1,-0.742,0.6704,33.4,33.6,32.9,1.157,0.2828,False
25.25,92.83,1068.0,25.0,33.4,47.9,0.742,0.6704,33.4,33.5,33.1,1.158,0.365,False
25.25,92.84,959.0,22.4,33.5,90.0,1.0,0.0,33.5,33.3,33.2,1.159,0.3288,False
25.25,92.85,792.0,20.1,33.5,0.0,0.0,1.0,33.5,33.1,33.4,1.16,0.2963,False
25.25,92.86,658.0,23.3,33.5,47.9,0.742,0.6704,33.5,33.0,33.5,1.162,0.3404,False
25.25,92.87,553.0,30.9,33.6,180.0,0.0,-1.0,33.6,32.8,33.6,1.163,0.4416,False
25.25,92.88,826.0,30.9,33.7,180.0,0.0,-1.0,33.7,32.6,33.8,1.164,0.4412,False
25.25,92.89,692.0,16.4,33.7,0.0,0.0,1.0,33.7,32.4,33.9,1.165,0.2424,False
25.25,92.9,598.0,19.5,33.8,180.0,0.0,-1.0,33.8,32.2,34.0,1.166,0.2863,False
25.25,92.91,760.0,19.5,33.9,180.0,0.0,-1.0,33.9,32.0,34.0,1.167,0.286,False
25.25,92.92,789.0,9.3,34.1,90.0,1.0,0.0,34.1,31.8,34.1,1.168,0.1384,False
25.25,92.93,731.0,12.1,34.2,270.0,-1.0,-0.0,34.2,31.7,34.2,1.168,0.1795,False
25.25,92.94,738.0,10.0,34.3,270.0,-1.0,-0.0,34.3,31.5,34.2,1.169,0.1485,False
25.25,92.95,719.0,16.1,34.4,312.1,-0.742,0.6704,34.4,31.3,34.2,1.17,0.237,False
25.25,92.96,634.0,12.6,34.6,270.0,-1.0,-0.0,34.6,31.2,34.3,1.17,0.1864,False
25.25,92.97,694.0,20.0,34.7,47.9,0.742,0.6704,34.7,31.1,34.3,1.17,0.2923,False
25.25,92.98,587.0,21.9,34.8,0.0,0.0,1.0,34.8,31.0,34.3,1.17,0.3188,False
25.25,92.99,404.0,21.9,34.8,0.0,0.0,1.0,34.8,30.9,34.3,1.17,0.3188,False
25.25,93.0,318.0,14.0,34.8,270.0,-1.0,-0.0,34.8,30.9,34.3,1.17,0.2068,False
25.25,93.01,411.0,16.9,34.9,180.0,0.0,-1.0,34.9,30.9,34.3,1.171,0.2483,False
25.25,93.02,550.0,22.1,34.9,132.1,0.742,-0.6704,34.9,30.8,34.3,1.171,0.3213,False
25.25,93.03,699.0,25.0,34.9,132.1,0.742,-0.6704,34.9,30.7,34.4,1.171,0.3609,False
25.25,93.04,560.0,21.9,35.0,312.1,-0.742,0.6704,35.0,30.6,34.5,1.171,0.3185,False
25.25,93.05,464.0,19.3,35.1,270.0,-1.0,-0.0,35.1,30.3,34.5,1.172,0.282,False
25.25,93.06,350.0,14.0,35.3,0.0,0.0,1.0,35.3,30.1,34.6,1.172,0.2064,False
25.25,93.07,335.0,20.9,35.4,132.1,0.742,-0.6704,35.4,29.9,34.7,1.172,0.3044,False
25.25,93.08,356.0,29.5,35.6,180.0,0.0,-1.0,35.6,29.6,34.8,1.173,0.4198,False
25.25,93.09,614.0,29.5,35.8,180.0,0.0,-1.0,35.8,29.4,34.9,1.173,0.4198,False
25.25,93.1,541.0,20.1,35.9,0.0,0.0,1.0,35.9,29.2,34.9,1.174,0.2927,False
25.25,93.11,374.0,20.1,36.0,0.0,0.0,1.0,36.0,29.0,35.0,1.174,0.2927,False
25.25,93.12,404.0,19.3,36.1,180.0,0.0,-1.0,36.1,28.8,35.1,1.175,0.2813,False
25.25,93.13,564.0,19.3,36.1,180.0,0.0,-1.0,36.1,28.7,35.1,1.177,0.2808,False
25.25,93.14,567.0,14.7,36.2,312.1,-0.742,0.6704,36.2,28.6,35.2,1.177,0.2156,False
25.25,93.15,482.0,14.0,36.2,270.0,-1.0,-0.0,36.2,28.6,35.2,1.178,0.2054,False
25.25,93.16,467.0,12.0,36.2,270.0,-1.0,-0.0,36.2,28.6,35.2,1.178,0.1765,False
25.25,93.17,490.0,13.7,36.1,90.0,1.0,0.0,36.1,28.7,35.2,1.178,0.2011,False
25.25,93.18,404.0,10.7,36.1,0.0,0.0,1.0,36.1,28.8,35.2,1.178,0.1576,False
25.25,93.19,460.0,8.9,36.0,227.9,-0.742,-0.6704,36.0,28.9,35.2,1.178,0.1313,False
25.25,93.2,412.0,21.6,35.9,132.1,0.742,-0.6704,35.9,29.0,35.2,1.178,0.3125,False
25.25,93.21,520.0,17.8,35.8,90.0,1.0,0.0,35.8,29.1,35.1,1.178,0.2595,False
25.25,93.22,547.0,11.2,35.7,47.9,0.742,0.6704,35.7,29.2,35.1,1.179,0.1647,False
25.26,92.49,954.0,22.5,33.0,180.0,0.0,-1.0,33.0,33.3,33.8,1.169,0.3274,False
25.26,92.5,1143.0,22.5,33.0,180.0,0.0,-1.0,33.0,33.3,33.8,1.169,0.3274,False
25.26,92.51,1106.0,17.5,33.0,312.1,-0.742,0.6704,33.0,33.3,33.7,1.168,0.2575,False
25.26,92.52,1116.0,24.0,33.0,270.0,-1.0,-0.0,33.0,33.3,33.7,1.168,0.3482,False
25.26,92.53,1225.0,26.7,33.0,90.0,1.0,0.0,33.0,33.4,33.7,1.168,0.3847,False
25.26,92.54,1302.0,40.1,33.0,47.9,0.742,0.6704,33.0,33.4,33.6,1.167,0.5519,False
25.26,92.55,1076.0,34.6,33.0,90.0,1.0,0.0,33.0,33.4,33.6,1.167,0.4866,False
25.26,92.56,1036.0,36.8,33.0,90.0,1.0,0.0,33.0,33.4,33.5,1.166,0.5137,False
25.26,92.57,877.0,42.8,33.0,132.1,0.742,-0.6704,33.0,33.5,33.5,1.166,0.5827,False
25.26,92.58,1276.0,41.2,33.0,180.0,0.0,-1.0,33.0,33.5,33.5,1.165,0.5654,False
25.26,92.59,1447.0,20.5,33.1,180.0,0.0,-1.0,33.1,33.5,33.4,1.165,0.3006,False
25.26,92.6,1353.0,17.7,33.1,270.0,-1.0,-0.0,33.1,33.6,33.4,1.164,0.2612,False
25.26,92.61,1395.0,14.1,33.1,47.9,0.742,0.6704,33.1,33.6,33.3,1.163,0.2095,False
25.26,92.62,1358.0,14.9,33.1,90.0,1.0,0.0,33.1,33.6,33.2,1.163,0.2211,False
25.26,92.63,1335.0,14.4,33.1,90.0,1.0,0.0,33.1,33.7,33.2,1.162,0.214,False
25.26,92.64,1264.0,8.8,33.2,0.0,0.0,1.0,33.2,33.7,33.1,1.161,0.1318,False
