latitude,longitude,elevation,slope,aspect,clay_percent,sand_percent,silt_percent,bulk_density,rain_event_day_mm,rain_3d_sum_mm,rain_7d_sum_mm,target
26.0207,89.9744,38.0,1.5,237.8,24.0,45.0,33.0,1.2,111.4,163.6,392.4,0
27.3736,88.7323,1854.8,47.73,50.7,33.3,27.6,39.1,1.2,0.4328794673957496,3.286585448957516,4.265673646452376,0
28.8254,96.1509,2430.0,49.79,174.6,35.7,20.8,43.5,1.2,1.1174454704694998,0.08120291652148293,4.711823259393903,0
23.8986,91.7599,558.2,37.86,218.3,30.5,33.8,35.6,1.2,6.2,14.2,136.20000000000002,1
23.9939,94.0573,2032.8,37.11,142.1,38.5,17.0,44.5,1.2,0.6496551167235609,3.49856374267745,2.676314509802281,0
25.0118,94.3136,1349.5,32.61,87.2,33.2,27.5,39.2,1.2,2.8,24.9,162.9,1
26.8826,88.2788,2223.9,37.49,95.0,35.1,23.5,41.4,1.2,1.028107957065971,3.3403940824678457,2.3985758550047187,0
26.6528,92.7926,68.0,1.9,193.3,22.5,45.0,33.0,1.2,10.0,61.7,156.3,0
26.0207,89.9744,38.0,1.5,146.0,24.0,45.0,33.0,1.2,24.9,192.4,253.9,0
26.3212,91.0065,48.0,1.7,2.2,23.5,45.0,33.0,1.2,16.5,42.0,127.4,0
25.4243,88.2746,2142.6,43.91,201.2,34.7,24.4,40.9,1.2,0.5003619680561848,0.8939725561234981,3.866653355251617,0
24.6869,93.9157,1837.9,47.83,28.7,37.0,20.0,43.0,1.2,1.7,7.3,94.9,1
26.9722,88.4481,1576.6,41.06,260.5,31.9,30.8,37.4,1.2,87.1,166.5,335.4,1
27.4728,94.912,108.0,1.8,40.2,21.0,45.0,33.0,1.2,26.1,72.1,108.2,0
27.0998,93.6287,956.4,51.36,253.1,28.3,36.4,35.3,1.2,22.8,48.6,108.0,1
26.3212,91.0065,48.0,1.7,271.9,23.5,45.0,33.0,1.2,5.0,78.1,135.5,0
26.1049,91.7369,1113.5,40.56,168.5,35.5,22.7,41.8,1.2,36.9,168.39999999999998,388.6,1
27.5799,91.8569,1822.2,36.91,126.4,32.6,27.3,40.1,1.2,29.8,80.0,107.0,1
26.1309,91.8383,1353.8,41.89,214.2,37.6,17.9,44.5,1.2,24.5,47.5,94.6,1
26.3185,94.5247,1378.0,42.53,268.0,33.4,27.1,39.4,1.2,10.3,65.6,231.6,1
23.7269,92.7265,1383.2,42.6,124.2,33.5,27.0,39.5,1.2,4.1,21.9,71.4,1
23.74182634,92.7141905,1188.1,36.34,154.7,32.0,30.0,38.0,1.2,0.07963557404960014,3.4735112300389273,2.0906580687568015,0
26.3463,92.6841,62.0,1.6,334.4,22.0,45.0,33.0,1.2,35.4,54.1,144.6,0
26.5413,88.7196,85.0,1.8,290.9,23.0,45.0,33.0,1.2,19.8,59.5,77.5,0
27.4888,93.0153,1910.5,40.3,164.2,33.1,26.3,40.6,1.2,0.09528920851942735,1.7072617580786509,2.778860675253916,0
26.0207,89.9744,38.0,1.5,101.7,24.0,45.0,33.0,1.2,4.9,17.4,39.3,0
27.1761,88.5287,1255.7,39.09,217.3,30.3,34.4,35.3,1.2,1.4607614405750522,1.9978755866344566,1.9670678707675338,0
26.8867642,88.28044714,2556.4,36.3,354.5,36.8,19.7,43.5,1.2,37.1,127.5,234.1,1
25.5576,91.8506,1337.5,30.74,199.2,38.3,21.4,40.3,1.2,10.0,23.6,69.5,1
26.1445,91.7362,55.0,2.1,233.3,22.0,45.0,33.0,1.2,7.1,38.6,223.1,0
26.0207,89.9744,38.0,1.5,153.5,24.0,45.0,33.0,1.2,6.3,63.0,112.4,0
25.67,94.1066,1243.4,37.23,173.7,36.6,20.1,43.3,1.2,0.268316871213703,0.6900172060640966,1.346669220990301,0
25.6237,94.1136,1608.3,40.69,22.4,35.2,23.6,41.2,1.2,13.2,48.5,196.3,1
25.8782,94.1739,832.2,27.3,193.3,33.0,28.4,38.7,1.2,10.0,61.7,156.3,1
24.6108,92.562,933.1,35.64,269.3,33.8,26.3,39.8,1.2,0.4392592707750074,1.7474870870548576,3.1386093970250206,0
26.1475,91.7356,1104.9,30.36,312.2,35.4,22.9,41.7,1.2,19.2,60.8,96.4,1
25.4538,93.9827,1067.0,39.26,43.4,31.1,31.9,37.1,1.2,0.6706487802922103,3.7114796006646382,3.6779140073884884,0
26.1445,91.7362,55.0,2.1,250.5,22.0,45.0,33.0,1.2,12.4,126.0,209.1,0
26.8861,88.1704,2335.9,35.49,313.6,35.7,22.2,42.1,1.2,0.9470993188733765,1.1112430164430704,2.864435733466066,0
25.4243,88.2746,2142.6,43.91,201.2,34.7,24.4,40.9,1.2,5.0,35.1,84.6,1
25.3833,94.1884,1165.0,41.4,242.6,35.9,21.7,42.4,1.2,1.1286512210984088,3.9697508526982395,1.4434798316473874,0
26.1844,91.7896,1146.9,30.03,277.9,35.8,22.1,42.2,1.2,27.8,36.6,250.1,1
26.0207,89.9744,38.0,1.5,100.3,24.0,45.0,33.0,1.2,44.2,122.1,241.0,0
24.9667,93.55,2076.4,37.84,359.3,38.8,16.4,44.8,1.2,0.1805170531752915,0.22808490497768075,3.6299848780952972,0
24.4265,94.1913,995.7,47.86,41.4,30.5,33.0,36.5,1.2,1.2291063742882198,1.404393201365707,1.439250811895552,0
26.1498,94.6055,724.3,39.13,333.0,32.0,30.5,37.5,1.2,9.3,30.0,77.5,1
27.4728,94.912,108.0,1.8,72.2,21.0,45.0,33.0,1.2,5.1,23.3,124.4,0
25.4192,94.108,1348.5,33.46,33.9,37.5,18.0,44.4,1.2,14.0,31.8,120.0,1
25.2745,94.0212,610.3,41.79,148.4,31.0,32.8,36.2,1.2,28.1,64.0,86.1,1
25.8266,94.1497,639.4,41.31,5.6,31.2,32.2,36.5,1.2,1.2802617247914307,1.6930867093142568,0.8253534610793025,0
23.7313,92.7187,1668.5,35.36,132.1,35.7,22.6,41.7,1.2,10.7,31.2,56.8,1
25.7131,94.0885,628.8,39.92,257.2,31.1,32.4,36.4,1.2,0.7909510282290066,1.9471870907899196,1.356540167730377,0
26.3212,91.0065,48.0,1.7,169.4,23.5,45.0,33.0,1.2,21.7,51.599999999999994,86.1,0
24.9356,93.8443,1652.6,37.09,167.6,35.6,22.9,41.6,1.2,0.3095583713936878,2.533305061477059,2.143537330211485,0
26.7271,88.3953,120.0,2.4,231.8,21.5,45.0,33.0,1.2,4.4,13.1,129.5,0
26.3212,91.0065,48.0,1.7,268.8,23.5,45.0,33.0,1.2,15.1,25.2,74.10000000000001,0
26.0207,89.9744,38.0,1.5,321.7,24.0,45.0,33.0,1.2,183.9,276.3,332.6,0
27.4888,93.0153,1910.5,40.3,164.2,33.1,26.3,40.6,1.2,86.2,130.5,216.0,1
24.1293,92.6921,1438.2,40.83,125.7,33.9,26.2,39.9,1.2,16.7,32.8,44.0,1
27.0076,88.251,1648.7,40.61,82.1,32.2,30.0,37.8,1.2,0.43130985025527224,1.8243622672107995,2.127215171254096,0
26.9599,88.268,1940.6,48.62,196.7,33.7,26.7,39.6,1.2,1.1462879573602867,1.3106784347792537,3.739939938686268,0
26.3463,92.6841,62.0,1.6,318.0,22.0,45.0,33.0,1.2,0.0,0.5,11.4,0
26.1978,91.7665,1339.0,41.88,285.6,37.5,18.2,44.3,1.2,50.4,105.5,183.3,1
26.3212,91.0065,48.0,1.7,359.3,23.5,45.0,33.0,1.2,68.7,96.5,116.1,0
24.9786,93.5027,782.2,26.97,191.3,32.5,29.4,38.1,1.2,0.8227336039587174,3.821189354166494,6.5130982366562575,0
27.6163,88.6586,1886.9,51.71,159.5,33.4,27.3,39.3,1.2,0.017567362330766834,3.6563129336337616,3.0956973053054533,0
28.8254,96.1509,2430.0,49.79,174.6,35.7,20.8,43.5,1.2,0.7,37.8,118.5,1
24.9667,93.55,2076.4,37.84,359.3,38.8,16.4,44.8,1.2,68.7,96.5,116.1,1
25.5006,90.0896,1403.5,42.87,201.4,38.8,20.3,40.9,1.2,0.2,0.5,11.8,1
25.4769,94.1351,966.6,41.06,90.7,34.1,25.7,40.2,1.2,0.02619811947581807,0.3475885008874169,6.898422064021901,0
26.1028,91.8806,1227.8,39.72,317.1,36.5,20.4,43.1,1.2,28.2,134.9,317.7,1
25.4788,94.1399,990.5,41.8,55.6,34.4,25.2,40.4,1.2,17.9,65.1,109.4,1
25.9703,91.8584,1593.4,35.26,279.6,40.1,17.2,42.7,1.2,0.12577049996465978,0.7569057878111445,1.6612454448098388,0
27.06826195,88.28121204,1203.3,51.76,252.1,30.0,35.0,35.0,1.2,109.7,172.5,245.6,1
25.7713,93.8067,1111.9,39.05,132.5,35.4,22.8,41.8,1.2,1.2290078268039404,2.7391375136076896,5.665358767042724,0
26.3463,92.6841,62.0,1.6,103.2,22.0,45.0,33.0,1.2,5.2,21.4,117.8,0
23.3572,92.7878,2049.5,37.73,214.6,38.6,16.8,44.6,1.2,0.20604915353085235,1.0001628321434732,5.804414185461848,0
27.4728,94.912,108.0,1.8,333.2,21.0,45.0,33.0,1.2,27.3,47.6,90.2,0
25.4196,94.1054,1085.0,36.24,23.4,35.2,23.3,41.5,1.2,1.1149791199773056,3.965138446920589,7.489287583113728,0
26.1445,91.7362,55.0,2.1,81.4,22.0,45.0,33.0,1.2,10.2,37.1,140.4,0
23.7281,92.7175,1476.4,31.29,18.7,34.2,25.6,40.2,1.2,1.2889537733908596,0.06811175717712947,0.5402972814143361,0
26.7271,88.3953,120.0,2.4,140.0,21.5,45.0,33.0,1.2,43.3,96.2,543.0,0
25.4191,94.1079,926.1,33.64,161.0,33.8,26.5,39.7,1.2,6.8,28.5,128.8,1
26.6528,92.7926,68.0,1.9,285.6,22.5,45.0,33.0,1.2,50.4,105.5,183.3,0
25.6269,94.1139,1373.6,32.85,322.9,37.8,17.5,44.7,1.2,1.4057412708030097,1.579157396799776,0.729969715615006,0
26.74452462,88.40011959,1924.5,51.36,124.3,33.6,26.8,39.5,1.2,1.281857563456506,2.288340804250461,0.6873835994625352,0
26.3463,92.6841,62.0,1.6,307.9,22.0,45.0,33.0,1.2,11.0,46.4,134.1,0
27.2872,88.2816,2279.6,51.61,312.3,35.4,22.9,41.7,1.2,0.6785396989709961,3.0169144429762285,1.3214882029445425,0
28.235,94.9612,2280.0,43.44,99.6,34.9,22.4,42.7,1.2,0.1627318614085076,2.332378900688863,7.233764913288438,0
26.1314,91.7548,1158.5,36.38,134.3,35.9,21.8,42.3,1.2,1.2338704238038556,0.618647815683643,5.04500902730395,0
27.3721,88.708,1307.8,51.43,218.4,30.5,33.8,35.7,1.2,16.4,49.2,103.3,1
27.201,88.4883,1716.2,41.03,299.6,32.6,29.2,38.2,1.2,121.0,246.8,368.1,1
27.0096,88.2548,2141.1,34.75,21.2,34.7,24.4,40.9,1.2,1.1285575636839895,3.2290541220624362,5.291069608702104,0
26.0207,89.9744,38.0,1.5,138.6,24.0,45.0,33.0,1.2,3.2,91.6,359.5,0
26.4205,94.9731,1065.0,40.83,58.6,35.0,23.7,41.3,1.2,9.3,29.6,119.6,1
27.4728,94.912,108.0,1.8,141.6,21.0,45.0,33.0,1.2,34.8,151.4,425.1,0
26.6528,92.7926,68.0,1.9,357.3,22.5,45.0,33.0,1.2,62.9,133.0,211.2,0
25.0728,92.3636,886.7,44.89,184.5,35.0,28.8,36.2,1.2,66.6,180.4,325.09999999999997,1
25.0634,94.3415,899.1,47.82,74.7,29.8,34.5,35.8,1.2,0.347257507099829,0.8879698735231107,0.06605014355213701,0
26.9282,88.4553,1300.3,51.91,218.3,30.5,33.9,35.6,1.2,20.2,122.9,214.0,1
27.0165,88.2476,2319.6,39.14,25.2,35.6,22.4,42.0,1.2,0.10636446746324635,2.2315192405556927,1.751560279387924,0
26.0814,94.803,1386.8,37.08,71.5,37.9,17.3,44.9,1.2,15.1,35.8,68.6,1
24.5202,92.7239,755.6,28.51,154.2,32.3,29.9,37.8,1.2,0.1858394362220278,1.5670381769436257,6.685174933608582,0
27.4728,94.912,108.0,1.8,287.4,21.0,45.0,33.0,1.2,0.0,0.0,40.6,0
27.8997,93.3497,2638.3,43.97,142.8,36.7,18.7,44.7,1.2,20.2,62.599999999999994,150.8,1
25.5084,90.2191,1615.2,30.15,28.3,40.3,16.8,42.9,1.2,24.4,57.2,326.3,1
26.5413,88.7196,85.0,1.8,24.9,23.0,45.0,33.0,1.2,20.2,98.7,210.4,0
27.1667,88.35,1537.1,43.93,223.6,31.7,31.2,37.1,1.2,0.25748736338025735,0.9098589290198684,6.975046794835433,0
25.3098633,94.48214677,1216.0,43.29,191.5,32.2,29.6,38.2,1.2,27.7,42.9,128.7,1
26.1445,91.7362,55.0,2.1,94.6,22.0,45.0,33.0,1.2,29.9,69.9,90.1,0
26.6528,92.7926,68.0,1.9,353.1,22.5,45.0,33.0,1.2,12.4,69.4,163.6,0
26.3463,92.6841,62.0,1.6,343.3,22.0,45.0,33.0,1.2,21.7,51.599999999999994,86.1,0
26.5413,88.7196,85.0,1.8,290.4,23.0,45.0,33.0,1.2,10.0,34.4,145.9,0
26.3185,94.5247,1378.0,42.53,268.0,33.4,27.1,39.4,1.2,0.9110632121098134,2.7387475113136235,7.905207329053382,0
26.5413,88.7196,85.0,1.8,160.1,23.0,45.0,33.0,1.2,47.1,79.2,96.9,0
